Layer Name,OBJECTID,Shape,ObservationURI,WellName,APINo,HeaderURI,OtherID,OtherName,BoreholeName,Label,Operator,LeaseOwner,LeaseNo,SpudDate,EndedDrillingDate,WellType,Status,CommodityOfInterest,StatusDate,Function,Production,Field,County,State,PLSS_Meridians,TWP,RGE,Section_,SectionPart,Parcel,UTM_E,UTM_N,UTMDatumZone,LatDegree,LongDegree,SRS,LocationUncertaintyStatement,DrillerTotalDepth,LengthUnits,WellboreShape,TrueVerticalDepth,ElevationGL,BitDiameterCollar,BitDiameterTD,DiameterUnits,Notes,MaximumRecordedTemperature,MeasuredTemperature,CorrectedTemperature,TemperatureUnits,TimeSinceCirculation,CirculationDuration,MeasurementProcedure,CorrectionType,DepthOfMeasurement,MeasurementDateTime,MeasurementFormation,MeasurementSource,CasingLogger,CasingBottomDepthDriller,CasingPipeDiameter,CasingWeight,CasingWeightUnits,CasingThickness,DrillingFluid,Salinity,MudResistivity,Density,FluidLevel,pH,Viscosity,FluidLoss,InformationSource
BoreholeTemperature (AZBoreholeTemperatures),1486,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0324/,Pan American Petroleum 1 Navajo-T,02-001-05330,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05330/,280,,,Pan American Petroleum 1 Navajo-T,Pan American Pet.,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T38N,27E,20,SE SE,,,,NAD83 zone 12,36.68157925,-109.4469629,WGS 84,nil:missing,5857,ft,,,6245,,8.75,in,Well on topo; pt moved to match (ERP). original measurment: 102 F. Converted to Centigrade.,,102,,F,4,,Maximum temperature as reported on well log.,,5857,1964-06-12T00:00:00,Precambrian granite,"Temperature reported on well Induction Electrical log, log number 0280IEL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,CHEM - GEL,,1.6 at 102 F,8.8,,9.5,60,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1485,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0325/,Texaco 1 Navajo-AG,02-001-05334,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05334/,226,,,Texaco 1 Navajo-AG,Texaco,Navajo,,,,nil:missing,"Oil well, plugged abandoned",nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T41N,25E,16,NW SE,,,,NAD83 zone 12,36.95606689,-109.6684749,WGS 84,nil:missing,6603,ft,,,4858,,6.75,in,Oil well on topo; pt moved to match (ERP). original measurment: 130 F. Converted to Centigrade.,,130,,F,5,,Maximum temperature as reported on well log.,,6602,1963-04-18T00:00:00,Precambrian metamorphic,"Temperature reported on well Induction Electrical log, log number 0226IEL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,CHEM - GEL,,,9.1,,10,110,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1484,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0326/,Superior Oil 2 Navajo-H,02-001-05336,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05336/,46,,,Superior Oil 2 Navajo-H,Superior Oil,Navajo,,,,nil:missing,"Gas well, plugged abandoned",nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T41N,30E,16,SW SW,,,,NAD83 zone 12,36.95336101,-109.1354675,WGS 84,nil:missing,6773,ft,,,5112,,9,in,Well on topo (ERP). original measurment: 152 F. Converted to Centigrade.,,152,,F,,,Maximum temperature as reported on well log.,,6131,1957-12-23T00:00:00,Unknown,"Temperature reported on well Gamma Ray-Neutron log, log number 0046GRN-1, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,GYP BASE- OIL EMUL.,,,,,,,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1483,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0327/,Superior Oil 2 Navajo-H,02-001-05336,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05336/,46,,,Superior Oil 2 Navajo-H,Superior Oil,Navajo,,,,nil:missing,"Gas well, plugged abandoned",nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T41N,30E,16,SW SW,,,,NAD83 zone 12,36.95336101,-109.1354675,WGS 84,nil:missing,6773,ft,,,5112,,9,in,Well on topo (ERP). original measurment: 161 F. Converted to Centigrade.,,161,,F,,,Maximum temperature as reported on well log.,,6773,1957-12-23T00:00:00,Cambrian,"Temperature reported on well Gamma Ray-Neutron log, log number 0046GRN-2, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,STARCH,,,,,,,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1482,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0421/,Union Oil 1-N11 Navajo,02-001-20118,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-20118/,519,,,Union Oil 1-N11 Navajo,Union Oil,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T36N,29E,11,SE SW,,,,NAD83 zone 12,36.53656709,-109.1955054,WGS 84,nil:missing,3882,ft,,,7183,,7.875,in,Well on topo; pt moved to match (ERP). original measurment: 92 F. Converted to Centigrade.,,92,,F,2,,Maximum temperature as reported on well log.,,3271,1969-11-01T00:00:00,Precambrian granite,"Temperature reported on well Dual Induction Laterolog (Run One) log number 0519DILL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,FGM,,3.9 at 92 F,9,,,,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1481,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0422/,Union Oil 1-N11 Navajo,02-001-20118,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-20118/,519,,,Union Oil 1-N11 Navajo,Union Oil,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T36N,29E,11,SE SW,,,,NAD83 zone 12,36.53656709,-109.1955054,WGS 84,nil:missing,3882,ft,,,7183,,7.875,in,Well on topo; pt moved to match (ERP). original measurment: 100 F. Converted to Centigrade.,,100,,F,5,,Maximum temperature as reported on well log.,,3977,1969-11-05T00:00:00,Precambrian granite,"Temperature reported on well Dual Induction Laterolog (Run Two) log number 0519DILL1, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,FGM,,1.95 at 100 F,9,,,48,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1480,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0432/,Depco 1-2 Navajo,02-001-20136,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-20136/,546,,,Depco 1-2 Navajo,Depco,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T40N,30E,2,NW SE,,,,NAD83 zone 12,36.90280794,-109.092399,WGS 84,Located within 365meters. ,7218,ft,,,5371,,8.75,in,Nothing on topo or imagery (ERP). original measurment: 135 F. Converted to Centigrade.,,135,,F,3,,Maximum temperature as reported on well log.,,7220,1970-09-13T00:00:00,Precambrian granite,"Temperature reported on well Induction Electrical log, log number 0546IEL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,FGM,,.86 at 135 F,9.2,,9.5,54,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1477,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0273/,Shell Oil 1 Navajo,02-001-05198,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05198/,18,,,Shell Oil 1 Navajo,Shell Oil,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T41N,29E,6,SE SE,,,,NAD83 zone 12,36.98311134,-109.2666708,WGS 84,nil:missing,6479.6,ft,,,5236.6,,8.75,in,Well on topo (ERP). original measurment: 130 F. Converted to Centigrade.,,130,,F,,,Maximum temperature as reported on well log.,,6471,1954-03-05T00:00:00,unknown,"Temperature reported on well Gamma Ray-Laterolog-Limestone log, log number 0018GR-LL-2, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,Lime Base,,.43 at 130 F,9.5,,12.5,55,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1476,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0274/,Shell Oil 1 Navajo,02-001-05198,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05198/,18,,,Shell Oil 1 Navajo,Shell Oil,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T41N,29E,6,SE SE,,,,NAD83 zone 12,36.98311134,-109.2666708,WGS 84,nil:missing,6479.6,ft,,,5236.6,,8.75,in,Well on topo (ERP). original measurment: 180 F. Converted to Centigrade.,,180,,F,,,Maximum temperature as reported on well log.,,5231,1954-03-10T00:00:00,Cambrian Tapeats,"Temperature reported on well Radioactivity Log (Gamma Ray) log number 0018GR, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,Water,,,,,,,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1475,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0275/,Shell Oil 1 Navajo,02-001-05198,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05198/,18,,,Shell Oil 1 Navajo,Shell Oil,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T41N,29E,6,SE SE,,,,NAD83 zone 12,36.98311134,-109.2666708,WGS 84,nil:missing,6479.6,ft,,,5236.6,,8.75,in,Well on topo (ERP). original measurment: 92 F. Converted to Centigrade.,,92,,F,,,Maximum temperature as reported on well log.,,3837,1954-01-13T00:00:00,unknown,"Temperature reported on well Electrical log, log number 0018EL-1, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,Lime Base,,.54 at 92 F,9.9,,13,49,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1474,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0276/,Shell Oil 1 Navajo,02-001-05198,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05198/,18,,,Shell Oil 1 Navajo,Shell Oil,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T41N,29E,6,SE SE,,,,NAD83 zone 12,36.98311134,-109.2666708,WGS 84,nil:missing,6479.6,ft,,,5236.6,,8.75,in,Well on topo (ERP). original measurment: 122 F. Converted to Centigrade.,,122,,F,,,Maximum temperature as reported on well log.,,5254,1954-02-06T00:00:00,unknown,"Temperature reported on well Electrical log, log number 0018EL-2, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,Lime Base,,.37 at 122 F,9.7,,11.5,40,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1473,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0277/,Merrion 1 Navajo,02-001-05199,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05199/,28,,,Merrion 1 Navajo,Merrion (Humble),Navajo,,,,nil:missing,Shut in oil well,nil:missing,,nil:missing,nil:missing,East Boundary Butte,APACHE,Arizona,Gila and Salt River Meridian,T41N,28E,4,NE SE,,,,NAD83 zone 12,36.98680279,-109.339586,WGS 84,Located within 300meters. ,6370,ft,,,5363,,8.75,in,Nothing on topo or imagery (ERP). original measurment: 112 F. Converted to Centigrade.,,112,,F,,,Maximum temperature as reported on well log.,,6370,1955-09-18T00:00:00,Cambrian?,"Temperature reported on well Electrical log, log number 0028EL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,GYP BASE,,1.6 at 112 F,9.1,,7.6,55,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1472,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0278/,Merrion 2 Navajo,02-001-05200,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05200/,22,,,Merrion 2 Navajo,Merrion (Shell),Navajo,,,,nil:missing,Shut in oil well,nil:missing,,nil:missing,nil:missing,East Boundary Butte,APACHE,Arizona,Gila and Salt River Meridian,T41N,28E,3,SE NW,,,,NAD83 zone 12,36.99008211,-109.3296743,WGS 84,nil:missing,6339,ft,,,5305,,8.75,in,Well on topo (ERP). original measurment: 112 F. Converted to Centigrade.,,112,,F,,,Maximum temperature as reported on well log.,,6309,1954-09-22T00:00:00,Cambrian,"Temperature reported on well Section Gauge (Caliper Log) log number 0022CAL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,GEL-LIME BASE,,.74 at 112 F,9.7,,12.5,49,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1471,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0279/,Merrion 2 Navajo,02-001-05200,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05200/,22,,,Merrion 2 Navajo,Merrion (Shell),Navajo,,,,nil:missing,Shut in oil well,nil:missing,,nil:missing,nil:missing,East Boundary Butte,APACHE,Arizona,Gila and Salt River Meridian,T41N,28E,3,SE NW,,,,NAD83 zone 12,36.99008211,-109.3296743,WGS 84,nil:missing,6339,ft,,,5305,,8.75,in,Well on topo (ERP). original measurment: 122 F. Converted to Centigrade.,,122,,F,,,Maximum temperature as reported on well log.,,4291,1954-08-06T00:00:00,unknown,"Temperature reported on well Electrical log, log number 0022EL-1, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,GEL-LIME BASE,,.71 at 122 F,9.9,,,45,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1464,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0423/,Buttes Gas and Oil 1-24 Navajo,02-001-20119,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-20119/,520,,,Buttes Gas and Oil 1-24 Navajo,Buttes Gas and Oil,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T37N,28E,24,NE SE,,,,NAD83 zone 12,36.59784169,-109.2657489,WGS 84,Located within 405meters. ,3908,ft,,,6665,,7.875,in,Nothing on topo or imagery (ERP). original measurment: 105 F. Converted to Centigrade.,,105,,F,2,,Maximum temperature as reported on well log.,,3908,1969-11-29T00:00:00,Miss Mooney Falls,"Temperature reported on well Induction Electrical log, log number 0520IEL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,FGM,,1.48 at 105 F,8.9,,10,45,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1449,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0431/,C J Little 1 Aircodessa,02-001-20132,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-20132/,538,,,C J Little 1 Aircodessa,"Little, Curtis J.",Navajo Tribal 14-20-0603-1588,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T37N,28E,32,NW NE,,,,NAD83 zone 12,36.57592019,-109.3420725,WGS 84,Located within 435meters. ,3936,ft,,,6192,,7.875,in,Nothing on topo or imagery (ERP). original measurment: 108 F. Converted to Centigrade.,,108,,F,1.5,,Maximum temperature as reported on well log.,,3927,1970-06-23T00:00:00,Miss Mooney Falls,"Temperature reported on well Induction Electrical log, log number 0538IEL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,FGM,,2.63 at 108 F,9.4,,,34,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1443,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0368/,Kerr-McGee 1 Navajo-F,02-001-20051,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-20051/,427,,,Kerr-McGee 1 Navajo-F,Kerr-McGee,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Dineh Bi Keyah,APACHE,Arizona,Gila and Salt River Meridian,T36N,29E,24,SE SE,,,,NAD83 zone 12,36.50711138,-109.1674819,WGS 84,nil:missing,4451,ft,,,8485,,8.75,in,Well on topo; pt moved to match (ERP). original measurment: 106 F. Converted to Centigrade.,,106,,F,3,,Maximum temperature as reported on well log.,,4540,1967-11-28T00:00:00,Miss Thunder Springs,"Temperature reported on well Induction Electrical log, log number 0427IEL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,GEL- CAU.,,3.7 at 106 F,8.9,,9,45,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1436,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0281/,Davis Oil 1 Navajo,02-001-05202,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05202/,191,,,Davis Oil 1 Navajo,Davis Oil,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T42N,29E,33,SE SE,,,,NAD83 zone 12,36.99750922,-109.2300804,WGS 84,Located within 350meters. ,5775,ft,,,5137,,7.875,in,Nothing on topo or imagery. Next to pipeline road (ERP). original measurment: 115 F. Converted to Centigrade.,,115,,F,,,Maximum temperature as reported on well log.,,5772,1962-08-12T00:00:00,Pennsylvanian Molas,"Temperature reported on well Sonic log, log number 0191SL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,CHEM - GEL,,.72 at 115 F,9.6,,10,49,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1434,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0284/,Pure Oil 1 Sun Navajo 103,02-001-05254,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05254/,316,,,Pure Oil 1 Sun Navajo 103,Pure Oil,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T38N,30E,32,NE SE,,,,NAD83 zone 12,36.65535126,-109.1413881,WGS 84,Located within 340meters. ,4392,ft,,,5910,,8.75,in,Nothing on topo or imagery (ERP). original measurment: 100 F. Converted to Centigrade.,,100,,F,7,,Maximum temperature as reported on well log.,,4390,1965-06-25T00:00:00,Devonian (Tert. sill),"Temperature reported on well Sonic Log-Gamma Ray with Caliper log number 0316SL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,FRESH - GEL - C - SA - O,,2.55 at 100 F,9.3,,9,61,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1422,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0440/,C J Little 1-22 Navajo Tsegehot-Tsane,02-001-20149,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-20149/,563,,,C J Little 1-22 Navajo Tsegehot-Tsane,"Little, Curtis J.",Navajo Tribal,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T37N,29E,22,NW NW,,,,NAD83 zone 12,36.60577259,-109.2280311,WGS 84,nil:missing,3754,ft,,,6440,,7.875,in,Well on topo; pt moved to match (ERP). original measurment: 102 F. Converted to Centigrade.,,102,,F,4,,Maximum temperature as reported on well log.,,3745,1971-09-10T00:00:00,Mississippian?,"Temperature reported on well Dual Induction Laterolog, log number 0563DILL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,FGM,,2.4 at 102 F,9.5,,,55,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1416,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0340/,Mountain States Petroleum 4 Navajo,02-001-20009,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-20009/,384,,,Mountain States Petroleum 4 Navajo,Mountain States Pet. (Kerr-McGee),Navajo,,,,nil:missing,Shut in oil well,nil:missing,,nil:missing,nil:missing,Dineh Bi Keyah,APACHE,Arizona,Gila and Salt River Meridian,T36N,30E,32,SE NE,,,,NAD83 zone 12,36.48648397,-109.132512,WGS 84,nil:missing,2947,ft,,,7361,,6.5,in,Well on topo; pt moved to match (ERP). original measurment: 99 F. Converted to Centigrade.,,99,,F,5.5,,Maximum temperature as reported on well log.,,2883,1967-07-07T00:00:00,Pennsylvanian Hermosa,"Temperature reported on well Borehole Compensated Sonic log, log number 0384BHCS, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,CHEM - GEL,,4.62 at 99 F,8.9,,9,60,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1412,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0351/,Mountain States Petroleum 9 Navajo,02-001-20020,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-20020/,396,,,Mountain States Petroleum 9 Navajo,Mountain States Pet. (Kerr-McGee),Navajo,,,,nil:missing,Shut in oil well,nil:missing,,nil:missing,nil:missing,Dineh Bi Keyah,APACHE,Arizona,Gila and Salt River Meridian,T36N,30E,30,SE SE,,,,NAD83 zone 12,36.49302025,-109.1493625,WGS 84,nil:missing,3707,ft,,,7881,,8.75,in,Well on topo; pt moved to match (ERP). original measurment: 97 F. Converted to Centigrade.,,97,,F,1.5,,Maximum temperature as reported on well log.,,3706,1967-04-25T00:00:00,Miss Whitmore Wash,"Temperature reported on well Borehole Compensated Sonic log, log number 0396BHCS, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,CHEM - GEL,,2.3 at 97 F,9.4,,9,43,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1411,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0352/,Kerr-McGee 1 Navajo-E,02-001-20022,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-20022/,398,,,Kerr-McGee 1 Navajo-E,Kerr-McGee,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T36N,30E,20,SE SE,,,,NAD83 zone 12,36.50749584,-109.1319453,WGS 84,nil:missing,3855,ft,,,7014,,8.75,in,Well on topo; pt moved to match (ERP). original measurment: 100 F. Converted to Centigrade.,,100,,F,2,,Maximum temperature as reported on well log.,,3854,1967-05-19T00:00:00,Precambrian granite,"Temperature reported on well Induction Electrical log, log number 0398IEL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,CHEM - GEL,,2.5 at 100 F,9.3,,9,66,,Arizona Geological Survey - 2012
